CanonicalSMILES	MW	LogP	TPSA	HBA	HBD	RotB
NC(CC(=O)N1CCC2=C(N=C(C3=CC=CS3)N=C2C(F)(F)F)C1)CN4C(=O)CCC(F)(F)C4O	519.4960000000003	2.402100000000001	112.65000000000002	7	2	5
CC#CCN1C(N2CCCC(N)C2)=NC3=C1C(=O)N(CCCN4CCC(C(=O)OC5CCCCC5)CC4)C(=O)N3C	567.7350000000005	1.825500000000002	120.62000000000003	11	1	8
CC#CCN1C(N2CCCC(N)C2)=NC3=C1C(=O)N(CCCN4CCC(C(=O)OC5CCC5)CC4)C(=O)N3C	539.6810000000005	1.0453000000000026	120.62000000000003	11	1	8
CC#CCN1C(N2CCCC(N)C2)=NC3=C1C(=O)N(CCCN4CCC(C(=O)OC)CC4)C(=O)N3C	499.6160000000005	0.1226000000000033	120.62000000000003	11	1	7
CC(C)(CC(=O)NC1CCCC1)NCC(=O)N2CC(F)CC2C#N	338.427	1.2660800000000003	85.23	4	2	6
CCOC(=O)N1CCN(C(=O)CC(C)(C)NCC(=O)N2CC(F)CC2C#N)CC1	411.4780000000002	0.5079800000000019	105.98	6	1	6
CCCCCCCNCC(=O)N1CCCC1C#N	251.374	2.06098	56.13	3	1	8
NC(C(=O)N1CCSC1)C2CCC(NC(=O)OCC3=CC=CC=C3)CC2	377.51000000000016	2.3318000000000003	84.66000000000001	5	2	5
CC(C)(CC(=O)N1CCCCCC1)NCC(=O)N2CC(F)CC2C#N	352.45400000000006	1.6098800000000004	76.44	4	1	5
CC(C)(CC(=O)N1CCCC1CO)NCC(=O)N2CC(F)CC2C#N	354.4260000000001	0.1905800000000013	96.67000000000002	5	2	6
COC1CC2CC(NCC(=O)N3CCCC3C#N)CC2C1	291.39500000000004	1.29418	65.36	4	1	4
CC(=O)OC1CC2CC(NCC(=O)N3CCCC3C#N)CC2C1	319.40500000000003	1.21088	82.43	5	1	4
CC#CCN1C(N2CCCC(N)C2)=NC3=C1C(=O)N(CC4=CC(C)=C5N=CC=NC5=C4)C(=O)N3C	472.5530000000002	1.1474200000000006	116.86	10	1	4
NC(CC(=O)N1CCCC1CNC(=O)C2=CC=CC=C2)CC3=CC=CC(Cl)=C3	399.92200000000014	3.020900000000002	75.43	3	2	7
NC(CC(=O)N1CCCC1CNC(=O)C2=CC=CC(F)=C2)CC3=CC=CC=C3F	401.4570000000001	2.6457000000000006	75.43	3	2	7
