SELFIES	MW	LogP	TPSA	HBA	HBD	RotB
[C][C][Branch1][C][C][N][C][C][N][Branch2][Ring2][N][C][=C][C][=C][Branch2][Ring1][S][N][C][=N][C][=C][C][=C][N][Branch1][#Branch1][C][Ring1][Branch1][=N][Ring1][=Branch2][C][Branch1][#Branch1][C][C][C][C][Ring1][Branch1][C][N][C][Ring1][N][=O][N][=C][Ring2][Ring1][=Branch2][C][C][Ring2][Ring1][#C][C]	474.6130000000004	3.501500000000002	91.21	8	2	4
[O][=C][N][C][=C][C][=C][N][=C][S][C][Ring1][Branch1][=C][Ring1][=Branch2][C][Ring1][N][=C][N][C][=C][C][=C][Branch2][Ring1][#Branch1][S][=Branch1][C][=O][=Branch1][C][=O][N][N+1][=C][C][=C][C][=C][C][=C][C][Ring1][=Branch1][=C][Ring1][#Branch2][C][=C][Ring2][Ring1][Ring2]	500.58500000000015	4.074500000000002	104.07	6	3	5
[C][C][Branch1][C][C][O][C][C][=C][C][=C][Branch2][Ring2][Ring1][C][=C][C][=N][C][Branch2][Ring1][#Branch1][N][C][=C][C][=C][Branch1][N][N][C][C][N][Branch1][C][C][C][C][Ring1][#Branch1][C][=C][Ring1][=N][=N][Ring2][Ring1][Ring2][C][=N][N][Ring2][Ring1][=Branch2][N][=Ring2][Ring1][=N]	444.54300000000023	3.4689000000000023	83.71	9	1	6
[N][C][=N][C][Branch2][Ring1][Ring2][N][C][=C][C][=C][Branch1][=Branch2][S][Branch1][C][N][=Branch1][C][=O][=O][C][=C][Ring1][#Branch2][=C][C][=C][Ring1][P][C][=Branch1][C][=O][C][=C][Branch1][C][F][C][=C][C][=C][Ring1][#Branch1][F]	404.3980000000001	2.564	128.17	6	3	5
[O][=C][N][C][C][Branch1][Branch2][C][C][C][C][C][Ring1][=Branch1][N][C][Ring1][O][=C][C][=C][N][=C][Branch2][Ring1][S][N][C][=C][C][=C][Branch2][Ring1][Ring1][N][C][C][C][Branch1][=Branch2][N][C][C][C][C][C][Ring1][=Branch1][C][C][Ring1][N][C][=N][Ring2][Ring1][C][N][=C][Ring2][Ring1][=Branch2][Ring2][Ring1][N]	514.6780000000005	4.427400000000004	91.21000000000001	8	2	4
[C][C][Branch1][C][C][N][C][C][N][Branch2][Ring2][N][C][=C][C][=C][Branch2][Ring1][S][N][C][=N][C][=C][C][=C][N][Branch1][#Branch1][C][Ring1][Branch1][=N][Ring1][=Branch2][C][Branch1][#Branch1][C][C][C][C][Ring1][Branch1][C][N][C][Ring1][N][=O][N][=C][Ring2][Ring1][=Branch2][C][C][Ring2][Ring1][#C]	460.5860000000004	3.1130000000000013	91.21	8	2	4
[O][=C][N][C][C][Branch1][#Branch1][C][C][C][C][Ring1][Branch1][N][C][Ring1][#Branch2][=C][C][=C][N][=C][Branch2][Ring1][Ring2][N][C][=C][C][=C][Branch1][=Branch2][N][C][C][O][C][C][Ring1][=Branch1][N][=N][Ring1][N][N][=C][Ring2][Ring1][Ring1][Ring2][Ring1][=Branch1]	420.47700000000026	1.8141999999999996	110.09	9	2	3
[C][C][=N][C][=C][C][Branch2][Ring1][#Branch1][C][=C][C][=C][Branch1][#Branch2][C][=Branch1][C][=O][N][Branch1][C][C][C][C][Branch1][C][Cl][=C][Ring1][N][=C][Ring2][Ring1][C][C][#C][C][=C][C][=C][Branch1][C][N][N][=C][Ring1][#Branch1]	390.87400000000014	3.789220000000002	72.11	4	1	2
[C][C][=N][C][=C][C][Branch2][Ring1][#Branch2][C][=C][C][=C][Branch1][=N][C][=Branch1][C][=O][N][C][C][O][C][C][Ring1][=Branch1][C][Branch1][C][Cl][=C][Ring1][#C][=C][Ring2][Ring1][Branch1][C][#C][C][=C][C][=C][Branch1][C][N][N][=C][Ring1][#Branch1]	432.91100000000006	3.559820000000001	81.34	5	1	2
[C][=N][C][=C][Branch2][Ring2][=C][C][=C][C][=C][N][=C][Branch2][Ring1][Branch1][N][C][=C][C][=C][Branch1][#Branch2][C][N][C][C][N][C][C][Ring1][=Branch1][C][=N][Ring1][=N][N][=C][Ring2][Ring1][Ring2][N][Ring2][Ring1][#Branch1][C][C][C][C][C][Ring1][Branch1][O][Ring2][Ring1][P]	444.5430000000003	3.7452000000000023	96.92999999999999	9	2	6
[C][C][O][C][=N][N][Branch1][S][C][C][C][N][Branch1][=Branch1][C][Branch1][C][C][=O][C][C][Ring1][=Branch2][C][=C][Ring1][=C][N][C][=N][C][=C][Branch1][C][Cl][C][Branch1][=C][C][C][=N][N][C][=C][C][=C][C][=Ring1][=Branch2][Ring1][=Branch1][=N][Ring1][S]	480.96000000000015	3.9669000000000025	102.47	9	1	6
[C][N][Branch1][C][C][C][C][C][N][Branch2][Ring2][=N][C][=C][C][=C][Branch2][Ring1][P][N][C][=N][C][=C][C][=C][N][Branch1][#Branch1][C][Ring1][Branch1][=N][Ring1][=Branch2][C][Branch1][Branch2][C][C][C][C][C][Ring1][=Branch1][C][N][C][Ring1][=N][=O][N][=C][Ring2][Ring1][#Branch2][C][C][Ring2][Ring1][S]	474.61300000000045	3.5031000000000025	91.21	8	2	4
[C][C][=Branch1][C][=O][C][=C][Branch1][C][C][C][=C][N][=C][Branch2][Ring1][Ring2][N][C][=C][C][=C][Branch1][=Branch2][N][C][C][N][C][C][Ring1][=Branch1][C][=N][Ring1][N][N][=C][Ring2][Ring1][Ring1][N][Branch1][Branch2][C][C][C][C][C][Ring1][Branch1][C][Ring2][Ring1][=N][=O]	447.54300000000035	2.965820000000001	105.03999999999999	9	2	5
[C][C][=C][C][Branch2][Ring2][=Branch1][N][C][=N][C][=C][Branch1][C][Cl][C][Branch2][Ring1][=Branch1][N][C][=C][C][=C][C][=C][Ring1][=Branch1][S][=Branch1][C][=O][=Branch1][C][=O][C][Branch1][C][C][C][=N][Ring2][Ring1][Ring2][=C][Branch1][#Branch1][O][C][Branch1][C][C][C][C][=C][Ring2][Ring1][#C][C][C][C][N][C][C][Ring1][=Branch1]	558.1480000000001	6.361920000000006	105.24000000000001	8	3	9
[C][N][Branch1][C][C][C][C][C][N][Branch2][Ring2][N][C][=C][C][=C][Branch2][Ring1][S][N][C][=N][C][=C][C][=C][N][Branch1][#Branch1][C][Ring1][Branch1][=N][Ring1][=Branch2][C][Branch1][#Branch1][C][C][C][C][Ring1][Branch1][C][N][C][Ring1][N][=O][N][=C][Ring2][Ring1][=Branch2][C][C][Ring2][Ring1][#C]	460.5860000000004	3.1130000000000013	91.21	8	2	4
[C][C][C][Branch1][C][C][C][N][C][C][N][Branch2][Ring2][N][C][=C][C][=C][Branch2][Ring1][S][N][C][=N][C][=C][C][=C][N][Branch1][#Branch1][C][Ring1][Branch1][=N][Ring1][=Branch2][C][Branch1][#Branch1][C][C][C][C][Ring1][Branch1][C][N][C][Ring1][N][=O][N][=C][Ring2][Ring1][=Branch2][C][C][Ring2][Ring1][#C]	488.64000000000044	3.750700000000002	91.21	8	2	6
[C][O][C][=C][C][Branch1][S][N][C][C][N][Branch1][=Branch1][C][Branch1][C][C][=O][C][C][Ring1][=Branch2][=C][C][=C][Ring1][#C][N][C][=N][C][=C][C][Branch1][=C][C][=C][NH1][C][=C][N][=C][C][=C][Ring1][=Branch2][Ring1][=Branch1][=N][Ring1][#C]	443.51100000000014	3.4406000000000008	99.27000000000001	7	2	5
[O][=C][N][C][=C][C][=C][Branch1][=Branch1][N+1][=Branch1][C][=O][O-1][C][=C][Ring1][=Branch2][C][Ring1][N][=C][N][C][=C][C][=C][Branch1][C][O][C][=C][Ring1][#Branch1][C][Ring1][#Branch2][=N][O]	338.27900000000005	2.2676	137.09	7	4	1
[C][O][C][C][C][N][Branch2][Ring2][Ring2][C][=N][C][=C][C][Branch2][Ring1][Branch2][N][C][=C][C][=C][Branch1][=N][C][=C][N][Ring1][Branch1][C][C][C][C][C][Ring1][Branch1][C][=N][Ring1][=C][=N][Ring2][Ring1][Branch1][C][C][Ring2][Ring1][O]	392.5070000000003	4.300200000000003	68.1	7	1	5
[F][C][=C][C][=C][C][=C][Ring1][=Branch1][C][C][=C][Branch1][O][N][C][C][=C][C][=N][C][=C][Ring1][=Branch1][N][N][=C][C][Branch1][C][Cl][=C][Ring1][=Branch1][N][=Ring2][Ring1][C]	353.788	4.195900000000002	55.11	5	1	4
[N][#C][C][C][=N][N][C][Branch1][O][N][C][C][=C][C][=N][C][=C][Ring1][=Branch1][=C][C][Branch1][=Branch2][C][=C][C][=C][C][=C][Ring1][=Branch1][=N][C][=Ring2][Ring1][#Branch1][Ring2][Ring1][Ring2]	326.36300000000006	3.2750800000000018	78.9	6	1	4
[C][C][=N][NH1][C][=C][C][=C][Branch2][Ring1][=Branch2][C][=C][N][=C][C][Branch1][#C][N][C][Branch1][Ring1][C][O][C][=C][C][=C][C][=C][Ring1][=Branch1][=N][Ring1][S][C][=C][Ring2][Ring1][=Branch2][Ring2][Ring1][=Branch1]	345.40600000000006	3.473820000000001	86.72	5	3	5
[O][=C][Branch2][Ring1][O][C][C][C][N][C][=Branch1][C][=O][C][=C][C][Branch1][Branch2][C][C][=N][NH1][C][=Ring1][Branch1][=C][N][Ring1][#Branch2][Ring1][#C][N][C][C][=C][C][=C][C][Branch1][C][F][=C][Ring1][#Branch1]	367.3840000000001	2.0082999999999993	91.81	4	3	5
[C][C][=Branch1][C][=O][N][C][=N][C][=C][C][Branch1][P][C][=C][Branch1][C][C][N][=C][C][=C][C][=C][N][Ring1][#Branch2][Ring1][=Branch1][=N][Ring1][S]	267.292	2.0581199999999997	72.18	5	1	2
[C][C][N][Branch1][Ring1][C][C][C][=C][C][=C][Branch2][Ring1][P][C][C][=Branch1][C][=O][N][C][=N][NH1][C][=C][C][=C][Branch1][N][N][C][C][C][S][Ring1][Branch1][=Branch1][C][=O][=O][C][=C][Ring1][S][Ring1][=N][C][=C][Ring2][Ring1][#Branch2]	441.55700000000024	3.130200000000001	98.4	5	2	7
[C][C][=C][C][=C][C][Branch2][Ring1][P][C][C][=Branch1][C][=O][N][C][=N][NH1][C][=C][C][=C][Branch1][N][N][C][C][C][S][Ring1][Branch1][=Branch1][C][=O][=O][C][=C][Ring1][S][Ring1][=N][=C][Ring2][Ring1][#Branch2]	384.4610000000002	2.5924200000000006	95.16	4	2	4
[O][=C][Branch1][=N][C][C][=C][C][=C][Branch1][C][Br][C][=C][Ring1][#Branch1][N][C][=N][NH1][C][=C][C][=C][Branch1][N][N][C][C][C][S][Ring1][Branch1][=Branch1][C][=O][=O][C][=C][Ring1][S][Ring1][=N]	449.33000000000027	3.046500000000001	95.16	4	2	4
[C][C][C][N][Branch1][Ring2][C][C][C][C][=C][C][=C][NH1][N][=C][Branch1][#C][N][C][=Branch1][C][=O][C][C][=C][C][=C][C][=C][Ring1][=Branch1][C][Ring1][#C][=C][Ring2][Ring1][Ring1]	350.46600000000007	4.3705000000000025	61.02	3	2	8
[C][=C][C][O][C][=N][C][Branch2][Ring1][Ring2][N][C][=C][C][=C][Branch1][=Branch2][S][Branch1][C][C][=Branch1][C][=O][=O][C][=C][Ring1][#Branch2][=N][C][=C][Ring1][P][C][Branch1][C][F][Branch1][C][F][F]	373.35600000000005	3.207300000000002	81.17999999999999	6	1	6
[C][C][O][C][=C][C][Branch1][C][F][=C][C][=C][Ring1][#Branch1][C][=N][C][Branch2][Ring1][#Branch2][N][C][=C][C][Branch1][C][F][=C][C][Branch1][N][C][S][Branch1][C][C][=Branch1][C][=O][=N][C][#N][=C][Ring1][=C][=N][C][=C][Ring2][Ring1][Branch1][F]	461.46900000000016	4.782080000000004	100.26	7	1	7
[C][C][S][=Branch1][C][=O][Branch2][Ring2][N][C][C][=C][C][Branch1][C][F][=C][C][Branch2][Ring1][N][N][C][=N][C][=C][Branch1][C][F][C][Branch1][=C][C][=C][C][=C][Branch1][C][F][C][=C][Ring1][#Branch1][O][C][=N][Ring1][S][=C][Ring2][Ring1][Branch2][=N][C][#N]	461.4690000000002	4.782080000000003	100.25999999999999	7	1	7
[C][O][C][=C][C][Branch1][C][F][=C][C][=C][Ring1][#Branch1][C][=N][C][Branch2][Ring1][=C][N][C][=C][C][Branch1][C][F][=C][C][Branch1][S][C][S][=Branch1][C][=O][=Branch1][Ring2][=N][C][#N][C][C][C][Ring1][Ring1][=C][Ring1][S][=N][C][=C][Ring2][Ring1][#Branch1][F]	473.48000000000025	4.924580000000004	100.26	7	1	7
[C][O][C][=C][C][Branch1][C][F][=C][C][=C][Ring1][#Branch1][C][=N][C][Branch2][Ring1][Branch2][N][C][=C][C][Branch1][C][Cl][=C][C][Branch1][#Branch2][C][S][Branch1][C][C][=Branch1][C][=N][=O][=C][Ring1][N][=N][C][=C][Ring2][Ring1][Ring1][F]	438.8870000000001	5.0039700000000025	87.96	6	2	6
[C][#C][C][O][C][=N][C][Branch2][Ring1][Ring2][N][C][=C][C][=C][Branch1][=Branch2][S][Branch1][C][C][=Branch1][C][=O][=O][C][=C][Ring1][#Branch2][=N][C][=C][Ring1][P][C][Branch1][C][F][Branch1][C][F][F]	371.34000000000003	2.6545000000000005	81.17999999999999	6	1	5
[C][O][C][=C][C][Branch2][Ring1][=Branch2][C][=C][O][C][=C][C][O][C][=C][C][=Ring1][Branch1][C][Branch1][Ring1][O][C][=C][Ring1][O][C][Ring1][=C][=O][=C][C][=C][Ring2][Ring1][=Branch1][O][C][C][=Branch1][C][=O][N][C][=C][C][=C][C][=C][Ring1][=Branch1]	471.4650000000002	5.083700000000004	96.22999999999999	7	1	7
[C][=C][C][=Branch1][C][=O][N][C][=C][C][=C][Branch2][Ring2][#C][C][=Branch1][C][=O][N][C][C][C][C][Branch2][Ring1][#C][N][C][=N][C][=C][Branch2][Ring1][Ring2][S][C][C][=N][C][=C][Branch1][=Branch2][C][Branch1][C][C][Branch1][C][C][C][O][Ring1][=Branch2][S][Ring1][S][C][Ring2][Ring1][#Branch1][C][Branch1][Ring1][O][C][=C][Ring2][Ring1][P]	555.7260000000002	5.570700000000006	109.59000000000002	9	2	9
[C][C][C][N][Branch2][Ring2][=N][C][=C][C][=C][Branch2][Ring1][P][N][C][=N][C][=C][C][=C][N][Branch1][#Branch1][C][Ring1][Branch1][=N][Ring1][=Branch2][C][Branch1][Branch2][C][C][C][C][C][Ring1][=Branch1][C][N][C][Ring1][=N][=O][N][=C][Ring2][Ring1][#Branch2][C][C][Branch1][C][C][N][Ring2][Ring1][P][C][C][C][C][Ring1][Ring1]	514.6780000000005	4.281700000000003	91.21000000000001	8	2	5
[O][=C][N][C][C][Branch1][#Branch1][C][C][C][C][Ring1][Branch1][N][C][Ring1][#Branch2][=C][C][=C][N][=C][Branch2][Ring1][S][N][C][=C][C][=C][Branch2][Ring1][Ring1][N][C][C][C][Branch1][=Branch2][N][C][C][C][C][C][Ring1][=Branch1][C][C][Ring1][N][C][=N][Ring2][Ring1][C][N][=C][Ring2][Ring1][=Branch2][Ring2][Ring1][N]	500.65100000000047	4.037300000000004	91.21000000000001	8	2	4
[C][N][C][=C][Branch2][Ring2][O][C][=C][C][=C][Branch2][Ring1][#C][S][=Branch1][C][=O][=Branch1][C][=O][N][C][C][C][Branch1][=C][N][C][=C][C][=C][Branch1][Ring1][C][#N][C][=N][Ring1][Branch2][C][C][Ring1][#C][C][=C][Ring2][Ring1][Branch2][C][=N][Ring2][Ring1][=N]	422.5140000000001	2.6189800000000005	103.91	7	1	5
[C][O][C][=C][C][Branch1][C][F][=C][C][=C][Ring1][#Branch1][C][=N][C][Branch2][Ring1][#Branch2][N][C][=C][C][Branch1][C][Cl][=C][C][Branch1][N][C][S][Branch1][C][C][=Branch1][C][=O][=N][C][#N][=C][Ring1][=C][=N][C][=C][Ring2][Ring1][Branch1][F]	463.89700000000016	4.906280000000003	100.26	7	1	6
[C][N][Branch1][C][C][C][=Branch1][C][=O][C][=C][C][=C][N][=C][Branch2][Ring1][#Branch1][N][C][=C][C][=C][Branch1][N][C][=Branch1][C][=O][N][Branch1][C][C][C][C][N][C][=N][Ring1][=N][N][=C][Ring2][Ring1][Ring2][N][Ring2][Ring1][#Branch1][C][C][C][C][C][Ring1][Branch1]	450.5470000000003	2.4174999999999995	122.27000000000001	8	2	7
[C][C][Branch1][C][C][N][C][=N][N][=C][Ring1][Branch1][C][=C][C][=C][C][Branch1][#C][N][C][C][=C][C][=C][C][=C][Ring1][=Branch1][C][Ring1][=Branch2][=O][=N][Ring1][S]	319.3680000000001	3.0814000000000012	63.910000000000004	5	0	3
[N][C][=N][C][=C][C][Branch2][Ring1][#Branch1][N][C][=C][Branch1][Branch2][C][C][=C][NH1][N][=Ring1][Branch1][C][=C][N][=C][C][=C][Ring1][=Branch1][Ring1][=C][=N][Ring2][Ring1][Ring2]	277.29100000000005	1.7877999999999998	98.3	6	2	2
[N][C][=N][C][=C][C][Branch1][=C][N][C][=C][C][=C][N][=C][C][=C][Ring1][=Branch1][Ring1][=Branch2][=N][Ring1][#C]	211.228	1.3977	69.62	5	1	1
[C][C][Branch1][C][C][C][C][=N][N][C][Branch2][Ring1][C][N][C][C][=C][C][=C][C][=C][Ring1][=Branch1][N][C][=C][C][=N][Ring1][Branch1][=N][C][Branch1][#Branch2][O][C][C][C][C][N][C][Ring1][=Branch1][=N][C][=Ring2][Ring1][=N][Ring2][Ring1][#Branch2]	432.53200000000027	3.1763000000000012	94.19	9	2	7
[N][C][=C][C][=C][C][Branch2][Ring2][Ring2][C][=N][C][=C][Branch1][S][N][C][C][C][N][C][=Branch1][C][=O][C][C][C][C][Ring1][Ring2][C][Branch1][C][Br][=C][N][=C][Ring2][Ring1][C][NH1][Ring2][Ring1][Branch1][=C][Ring2][Ring1][O]	443.3490000000001	3.6879000000000017	108.72	5	4	7
[C][O][C][=C][C][Branch1][S][N][C][C][N][Branch1][=Branch1][C][Branch1][C][C][=O][C][C][Ring1][=Branch2][=C][C][=C][Ring1][#C][N][C][=N][C][=C][Branch1][C][Cl][C][Branch1][=C][C][C][=N][N][C][=C][C][=C][C][=Ring1][=Branch2][Ring1][=Branch1][=N][Ring1][S]	477.95600000000013	3.865400000000002	87.89	8	1	5
[C][C][=Branch1][C][=O][N][C][C][C][Branch2][Ring2][Branch2][N][N][=C][C][Branch2][Ring1][N][N][C][=N][C][=C][Branch1][C][Cl][C][Branch1][=C][C][=C][N][=C][C][=C][C][=C][N][Ring1][=Branch2][Ring1][=Branch1][=N][Ring1][S][=C][Ring2][Ring1][=Branch1][C][C][C][Ring2][Ring1][=N]	450.93400000000025	3.8766200000000026	93.24	8	1	4
[C][C][=Branch1][C][=O][N][C][=C][C][=C][C][Branch2][Ring2][=C][C][=C][C][=C][Branch1][=Branch1][C][Branch1][C][N][=O][C][NH1][C][=C][C][Branch1][S][C][=Branch1][C][=O][N][C][C][N][Branch1][C][C][C][C][Ring1][#Branch1][=C][C][=C][Ring1][#C][C][Ring2][Ring1][=Branch2][=Ring2][Ring1][C][=C][Ring2][Ring1][#C][C]	483.57200000000034	3.7414200000000024	111.52999999999997	4	3	4
[C][N][C][C][N][Branch2][Ring2][Branch2][C][=C][C][=C][Branch2][Ring1][N][N][C][=N][C][=C][Branch1][C][Cl][C][Branch1][=C][C][=C][NH1][C][=C][N][=C][C][=C][Ring1][=Branch2][Ring1][=Branch1][=N][Ring1][S][C][=C][Ring2][Ring1][#Branch1][C][C][Ring2][Ring1][=N]	419.92000000000013	4.168700000000002	72.97	6	2	4
[C][O][C][=C][C][Branch1][C][F][=C][C][=C][Ring1][#Branch1][C][=N][C][Branch2][Ring1][P][N][C][=C][C][Branch1][N][C][S][Branch1][C][C][=Branch1][C][=O][=N][C][#N][=C][C][Branch1][=Branch2][C][Branch1][C][F][Branch1][C][F][F][=C][Ring1][P][=N][C][=C][Ring2][Ring1][Branch2][F]	497.4490000000001	5.271680000000003	100.26	7	1	6
[C][N][C][=Branch1][C][=O][N][=S][Branch1][C][C][=Branch1][C][=O][C][C][=C][C][=C][C][Branch2][Ring1][N][N][C][=N][C][=C][Branch1][C][F][C][Branch1][=C][C][=C][C][=C][Branch1][C][F][C][=C][Ring1][#Branch1][O][C][=N][Ring1][S][=C][Ring2][Ring1][#Branch1]	461.4940000000002	4.111200000000003	105.57000000000001	6	2	6
[N][S][=Branch1][C][=O][=Branch1][C][=O][C][=C][C][=C][Branch2][Ring1][P][N][C][=N][C][=C][C][=Branch1][Ring2][=N][Ring1][=Branch1][N][Branch1][Branch2][C][C][C][C][C][Ring1][Branch1][C][=Branch1][C][=O][C][Ring1][N][C][C][Ring1][Ring1][C][=C][Ring2][Ring1][Branch2]	399.47600000000034	2.1884000000000006	118.28	6	2	4
[C][C][=Branch1][C][=O][N][C][C][C][Branch2][Ring2][O][N][N][=C][Branch1][C][C][C][Branch2][Ring1][N][N][C][=N][C][=C][Branch1][C][Cl][C][Branch1][=C][C][C][=N][N][C][=C][C][=C][C][=Ring1][=Branch2][Ring1][=Branch1][=N][Ring1][S][=C][Ring2][Ring1][#Branch1][C][C][C][Ring2][Ring1][=C]	464.96100000000024	4.185040000000003	93.24	8	1	4
[O][=C][Branch2][Branch1][C][C][=C][C][=C][Branch2][Ring2][=Branch1][C][=C][C][=N][C][NH1][C][Branch2][Ring1][Ring2][C][=C][C][=C][Branch1][#Branch2][C][N][C][C][O][C][C][Ring1][=Branch1][C][=C][Ring1][=N][=N][C][Ring2][Ring1][=Branch1][=Ring2][Ring1][C][C][=C][Ring2][Ring1][N][N][C][C][C][C][Ring1][Branch1]	467.5730000000004	4.360100000000004	74.35	5	1	5
[C][C][=Branch1][C][=O][N][Branch2][Ring1][Branch1][C][=C][C][=C][Branch1][O][C][C][=N][N][Branch1][C][C][C][=Ring1][=Branch1][C][=C][Ring1][N][C][C][C][C][Branch1][=C][N][C][=C][C][=C][Branch1][Ring1][C][#N][C][=N][Ring1][Branch2][C][C][Ring1][#C]	414.51300000000015	4.129980000000003	86.84	6	1	5
[C][C][Branch1][C][C][N][C][=N][N][=C][Ring1][Branch1][C][=C][C][=C][C][Branch1][=C][N][C][=Branch1][C][=O][C][C][C][C][C][O][Ring1][=Branch1][=N][Ring1][#C]	315.3770000000001	2.4286000000000003	81.93	6	1	4
[C][=C][C][=Branch1][C][=O][N][C][C][C][C][Branch2][Ring2][#C][C][=Branch1][C][=O][N][C][C][C][C][Branch2][Ring1][#C][N][C][=N][C][=C][Branch2][Ring1][Ring2][S][C][C][=N][C][=C][Branch1][=Branch2][C][Branch1][C][C][Branch1][C][C][C][O][Ring1][=Branch2][S][Ring1][S][C][Ring2][Ring1][#Branch1][C][C][Ring2][Ring1][#C]	531.7480000000002	4.984800000000004	100.36000000000001	8	2	8
[C][=C][C][=Branch1][C][=O][N][C][=C][C][=C][Branch2][Branch1][Ring1][C][=Branch1][C][=O][N][C][C][C][C][Branch2][Ring2][Ring1][C][=Branch1][C][=O][N][C][=N][C][=C][Branch2][Ring1][Ring2][S][C][C][=N][C][=C][Branch1][=Branch2][C][Branch1][C][C][Branch1][C][C][C][O][Ring1][=Branch2][S][Ring1][S][C][Ring2][Ring1][=Branch2][C][=C][Ring2][Ring1][P]	553.7100000000002	5.336300000000005	117.43	8	2	8
[C][=C][C][=Branch1][C][=O][N][C][=C][C][=C][C][Branch2][Ring2][Ring1][C][=Branch1][C][=O][N][C][=N][C][=C][Branch2][Ring1][Ring2][S][C][C][=N][C][=C][Branch1][=Branch2][C][Branch1][C][C][Branch1][C][C][C][O][Ring1][=Branch2][S][Ring1][S][=C][Ring2][Ring1][=Branch2]	442.5660000000002	5.097700000000004	97.12	7	2	7
[C][N][Branch1][C][C][C][C][=C][C][=Branch1][C][=O][N][C][=C][C][=C][Branch2][Ring2][Ring1][C][=Branch1][C][=O][N][C][=N][C][=C][Branch2][Ring1][Ring2][S][C][C][=N][C][=C][Branch1][=Branch2][C][Branch1][C][C][Branch1][C][C][C][O][Ring1][=Branch2][S][Ring1][S][C][=C][Ring2][Ring1][=Branch2]	499.66200000000026	5.029500000000004	100.36000000000001	8	2	9
[C][=C][C][=Branch1][C][=O][N][C][=C][C][=C][Branch2][Ring2][#C][C][=Branch1][C][=O][N][C][C][C][C][Branch2][Ring1][#C][N][C][=N][C][=C][Branch2][Ring1][Ring2][S][C][C][=N][C][=C][Branch1][=Branch2][C][Branch1][C][C][Branch1][C][C][C][O][Ring1][=Branch2][S][Ring1][S][C][Ring2][Ring1][#Branch1][C][=C][Ring2][Ring1][#C]	525.7000000000003	5.562100000000005	100.36000000000001	8	2	8
[O][=C][N][C][C][Branch1][Branch2][C][C][C][C][C][Ring1][=Branch1][N][C][Ring1][O][=C][C][=C][N][=C][Branch2][Ring2][O][N][C][=C][C][=C][Branch2][Ring1][=C][N][C][C][C][Branch2][Ring1][Ring1][N][C][C][C][Branch1][=Branch2][C][Branch1][C][F][Branch1][C][F][F][C][C][Ring1][#Branch2][C][C][Ring1][S][C][=N][Ring2][Ring1][=Branch1][N][=C][Ring2][Ring1][=N][Ring2][Ring1][S]	582.6750000000001	5.215800000000005	91.21000000000001	8	2	4
[C][=C][C][=Branch1][C][=O][N][C][=C][C][=C][C][Branch2][Ring2][#C][C][=Branch1][C][=O][N][C][C][C][C][Branch2][Ring1][#C][N][C][=N][C][=C][Branch2][Ring1][Ring2][S][C][C][=N][C][=C][Branch1][=Branch2][C][Branch1][C][C][Branch1][C][C][C][O][Ring1][=Branch2][S][Ring1][S][C][Ring2][Ring1][#Branch1][=C][Ring2][Ring1][#C]	525.7000000000003	5.562100000000005	100.36000000000001	8	2	8
[C][O][C][=C][C][Branch1][N][C][S][Branch1][C][C][=Branch1][C][=O][=N][C][#N][=C][C][Branch2][Ring1][N][N][C][=N][C][=C][Branch1][C][F][C][Branch1][=C][C][=C][C][=C][Branch1][C][F][C][=C][Ring1][#Branch1][O][C][=N][Ring1][S][=C][Ring2][Ring1][=C]	459.4780000000002	4.261480000000002	109.49	8	1	7
[C][O][C][=C][C][Branch1][C][F][=C][C][=C][Ring1][#Branch1][C][=N][C][Branch2][Ring1][O][N][C][=C][C][=C][C][Branch1][S][C][S][=Branch1][C][=O][=Branch1][Ring2][=N][C][#N][C][C][C][Ring1][Ring1][=C][Ring1][#C][=N][C][=C][Ring2][Ring1][=Branch1][F]	455.4900000000002	4.785480000000003	100.26	7	1	7
[C][N][C][C][N][Branch2][Ring1][#Branch2][C][C][=C][Branch1][O][N][C][C][=C][C][=C][N][=C][Ring1][=Branch1][N][N][=C][C][=C][Ring1][Branch1][N][=Ring1][P][C][C][Ring2][Ring1][#Branch1]	323.4040000000001	1.4882	61.59	7	1	4
[C][O][C][=C][C][=C][Branch2][Ring1][=Branch1][C][C][=Branch1][C][=O][N][C][C][=C][Branch1][#Branch1][C][C][C][C][Ring1][Ring2][NH1][N][=Ring1][=Branch2][C][=C][Ring2][Ring1][Ring1]	285.347	2.867000000000001	67.00999999999999	3	2	5
[C][O][C][=C][C][Branch1][N][N][C][C][N][Branch1][C][C][C][C][Ring1][#Branch1][=C][C][=C][Ring1][=N][N][C][=N][C][=C][C][Branch1][=C][C][=C][NH1][C][=C][N][=C][C][=C][Ring1][=Branch2][Ring1][=Branch1][=N][Ring1][#C]	415.50100000000015	3.523900000000001	82.2	7	2	5
[C][O][C][C][=C][C][=C][Branch2][Ring1][P][C][=C][C][=N][C][Branch2][Ring1][Branch1][N][C][=C][C][=C][C][Branch1][#Branch2][O][C][Branch1][C][F][Branch1][C][F][F][=C][Ring1][O][=N][Ring2][Ring1][C][C][=N][N][Ring2][Ring1][#Branch1][N][=Ring2][Ring1][O]	402.336	3.8371000000000013	86.46	8	1	5
